2023-11-14 00:16:28.353 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'imagenet', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': 1000, 'n_class': 100, 'data_path': '../../data/imagenet/', 'data': {'train_set': {'list_path': './data/imagenet/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/imagenet/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/imagenet/database.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_100_32.npy', 'CSQ_center': './CSQcenters/CSQ_100_32.npy', 'remarks': 'Ours', 'save_path': './results/imagenet/Ours', 'save_center': './results/imagenet/Ours/ours_32.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 13000}
2023-11-14 00:51:17.684 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.010686721209911447, center loss: 2.1765092303976417, pair loss: 0
2023-11-14 00:51:17.685 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 9/1000 00:51:17 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 00:53:21.238 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.010241626652286333, center loss: 2.0858098939061165, pair loss: 0
2023-11-14 01:02:31.556 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 01:02:31.556 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 9/1000 00:51:17 bits: 32 dataset: imagenet Best mAP: 0.8824763187923598, current mAP: 0.8824763187923598
2023-11-14 01:02:31.556 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 10/1000 01:02:31 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:04:33.013 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7355506753220278, center loss: 2.050658159889281, pair loss: 147.9983034133911
2023-11-14 01:04:33.013 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 11/1000 01:04:33 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:06:34.864 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7305127060880848, center loss: 1.958222002722323, pair loss: 147.06315582990646
2023-11-14 01:06:34.864 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 12/1000 01:06:34 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:08:38.026 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7267507346821767, center loss: 1.902601232752204, pair loss: 146.35142761468887
2023-11-14 01:17:45.248 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 01:17:45.248 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 12/1000 01:06:34 bits: 32 dataset: imagenet Best mAP: 0.8855279955260655, current mAP: 0.8855279955260655
2023-11-14 01:17:45.248 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 13/1000 01:17:45 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:19:47.890 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.724215215327693, center loss: 1.8588177179917693, pair loss: 145.8780539035797
2023-11-14 01:19:47.890 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 14/1000 01:19:47 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:21:51.100 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7216448564739788, center loss: 1.8137400224804878, pair loss: 145.39887863397598
2023-11-14 01:21:51.100 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 15/1000 01:21:51 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:23:54.187 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7198923127908333, center loss: 1.7842527739703655, pair loss: 145.0709176659584
2023-11-14 01:33:06.644 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 01:33:06.645 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 15/1000 01:21:51 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8883227201391988
2023-11-14 01:33:06.645 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 16/1000 01:33:06 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:35:09.673 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7187389976838056, center loss: 1.7672275127843022, pair loss: 144.85271245241165
2023-11-14 01:35:09.673 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 17/1000 01:35:09 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:37:13.961 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7174018618522906, center loss: 1.7437441614456475, pair loss: 144.60349011421204
2023-11-14 01:37:13.961 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 18/1000 01:37:13 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:39:16.418 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7157546091897815, center loss: 1.7056087334640324, pair loss: 144.30565744638443
2023-11-14 01:48:22.034 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 18/1000 01:37:13 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8829201268364497
2023-11-14 01:48:22.035 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 19/1000 01:48:22 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:50:24.396 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7145301997661591, center loss: 1.6816858355887234, pair loss: 144.07986801862717
2023-11-14 01:50:24.396 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 20/1000 01:50:24 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:52:26.015 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7141217516333449, center loss: 1.6830881689675152, pair loss: 143.99516373872757
2023-11-14 01:52:26.016 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 21/1000 01:52:26 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 01:54:27.521 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.712964154049462, center loss: 1.6544850403442979, pair loss: 143.78769212961197
2023-11-14 02:03:30.817 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 21/1000 01:52:26 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8844869459684803
2023-11-14 02:03:30.818 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 22/1000 02:03:30 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:05:32.715 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7122015389157277, center loss: 1.641536352224648, pair loss: 143.6451354622841
2023-11-14 02:05:32.716 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 23/1000 02:05:32 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:07:34.189 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7113851107218686, center loss: 1.6249140473082662, pair loss: 143.4952371120453
2023-11-14 02:07:34.189 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 24/1000 02:07:34 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:09:36.617 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.711047872024424, center loss: 1.6253372081555426, pair loss: 143.42607140541077
2023-11-14 02:18:42.361 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 24/1000 02:07:34 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8818921609027021
2023-11-14 02:18:42.361 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 25/1000 02:18:42 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:20:44.328 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7102653609186995, center loss: 1.6038691280409694, pair loss: 143.2879564166069
2023-11-14 02:20:44.328 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 26/1000 02:20:44 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:22:46.893 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7100729515739516, center loss: 1.6036403821781278, pair loss: 143.2489578127861
2023-11-14 02:22:46.893 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 27/1000 02:22:46 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:24:48.268 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7090822601435232, center loss: 1.5791044076904655, pair loss: 143.07144790887833
2023-11-14 02:33:53.828 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 27/1000 02:22:46 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8859096691025675
2023-11-14 02:33:53.829 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 28/1000 02:33:53 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:35:55.353 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7088175135500291, center loss: 1.580222310964018, pair loss: 143.0163426399231
2023-11-14 02:35:55.353 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 29/1000 02:35:55 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:37:57.593 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7083259917357388, center loss: 1.571437222417444, pair loss: 142.92491328716278
2023-11-14 02:37:57.593 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 30/1000 02:37:57 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:39:59.346 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.707870673899557, center loss: 1.5607760744169354, pair loss: 142.84270751476288
2023-11-14 02:49:05.428 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 30/1000 02:37:57 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.884658768346188
2023-11-14 02:49:05.429 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 31/1000 02:49:05 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:51:06.771 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7076728831903607, center loss: 1.5566698121838272, pair loss: 142.80649065971375
2023-11-14 02:51:06.772 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 32/1000 02:51:06 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:53:08.787 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7073326946473589, center loss: 1.5526815471239388, pair loss: 142.74110233783722
2023-11-14 02:53:08.787 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 33/1000 02:53:08 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 02:55:14.106 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7069362951259986, center loss: 1.544684404041618, pair loss: 142.6682586669922
2023-11-14 03:04:19.297 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 33/1000 02:53:08 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8797524268739082
2023-11-14 03:04:19.297 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 34/1000 03:04:19 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:06:21.244 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7066724314993503, center loss: 1.5393534325994551, pair loss: 142.61979991197586
2023-11-14 03:06:21.244 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 35/1000 03:06:21 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:08:23.310 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7065200796898674, center loss: 1.538564957678318, pair loss: 142.58952689170837
2023-11-14 03:08:23.311 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 36/1000 03:08:23 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:10:27.796 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7060783449925628, center loss: 1.5284129423089325, pair loss: 142.5095767378807
2023-11-14 03:19:35.856 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 36/1000 03:08:23 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8774123063870604
2023-11-14 03:19:35.856 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 37/1000 03:19:35 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:21:38.994 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7059325166777068, center loss: 1.527527288068086, pair loss: 142.48074859380722
2023-11-14 03:21:38.994 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 38/1000 03:21:38 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:23:42.772 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7057861738345202, center loss: 1.5257868492044508, pair loss: 142.45262664556503
2023-11-14 03:23:42.773 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 39/1000 03:23:42 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:25:45.441 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7054952470695272, center loss: 1.5194973633624613, pair loss: 142.39960932731628
2023-11-14 03:34:48.727 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 39/1000 03:23:42 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8761943013669304
2023-11-14 03:34:48.728 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 40/1000 03:34:48 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:36:50.226 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7056279325602102, center loss: 1.5231150602921844, pair loss: 142.42307078838348
2023-11-14 03:36:50.227 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 41/1000 03:36:50 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:38:54.624 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7051621862486297, center loss: 1.5132249388843775, pair loss: 142.33797228336334
2023-11-14 03:38:54.624 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 42/1000 03:38:54 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:40:58.580 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.705070757690598, center loss: 1.5155444396659732, pair loss: 142.31700831651688
2023-11-14 03:50:07.439 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 42/1000 03:38:54 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8719643965220264
2023-11-14 03:50:07.439 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 43/1000 03:50:07 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:52:12.677 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7050162547943639, center loss: 1.510498134419322, pair loss: 142.31095081567764
2023-11-14 03:52:12.678 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 44/1000 03:52:12 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:54:18.387 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7047199916605856, center loss: 1.5048935385420918, pair loss: 142.2561628818512
2023-11-14 03:54:18.387 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 45/1000 03:54:18 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 03:56:21.853 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7047181030114492, center loss: 1.5085756070911884, pair loss: 142.25208377838135
2023-11-14 04:05:29.011 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 45/1000 03:54:18 bits: 32 dataset: imagenet Best mAP: 0.8883227201391988, current mAP: 0.8748795464487126
2023-11-14 04:05:29.011 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 46/1000 04:05:29 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 04:07:31.481 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7045933662676344, center loss: 1.5037269997410476, pair loss: 142.23151689767838
2023-11-14 04:07:31.482 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 47/1000 04:07:31 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 04:09:33.145 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7044295405640322, center loss: 1.5024090032093227, pair loss: 142.19942605495453
2023-11-14 04:09:33.146 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 48/1000 04:09:33 bits: 32 dataset: imagenet loss way: Ours training...
2023-11-14 04:11:37.364 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7042368957225014, center loss: 1.4982359101995826, pair loss: 142.16431260108948
2023-11-14 04:20:46.667 | INFO     | scripts.train_CUB:train_val:101 - valid mAP: 0.8883227201391988
2023-11-14 04:20:51.937 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'imagenet', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': 1000, 'n_class': 100, 'data_path': '../../data/imagenet/', 'data': {'train_set': {'list_path': './data/imagenet/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/imagenet/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/imagenet/database.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_100_64.npy', 'CSQ_center': './CSQcenters/CSQ_100_64.npy', 'remarks': 'Ours', 'save_path': './results/imagenet/Ours', 'save_center': './results/imagenet/Ours/ours_64.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 13000}
2023-11-14 04:20:51.938 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 1/1000 04:20:51 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:22:55.236 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.026593484888401103, center loss: 5.419477227143943, pair loss: 0
2023-11-14 04:22:55.239 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 2/1000 04:22:55 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:24:57.072 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.011650845686923348, center loss: 2.3714704364538193, pair loss: 0
2023-11-14 04:24:57.073 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 3/1000 04:24:57 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:27:01.536 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.008089049557205654, center loss: 1.6451081186532974, pair loss: 0
2023-11-14 04:36:22.385 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 04:36:22.386 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 3/1000 04:24:57 bits: 64 dataset: imagenet Best mAP: 0.8635275629975591, current mAP: 0.8635275629975591
2023-11-14 04:36:22.386 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 4/1000 04:36:22 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:38:23.703 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.0064045172196119, center loss: 1.301674008835107, pair loss: 0
2023-11-14 04:38:23.703 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 5/1000 04:38:23 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:40:25.081 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.005202765829915947, center loss: 1.0566939683631063, pair loss: 0
2023-11-14 04:40:25.082 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 6/1000 04:40:25 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:42:28.706 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.004438320504656683, center loss: 0.9009013373870403, pair loss: 0
2023-11-14 04:51:49.326 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 04:51:49.327 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 6/1000 04:40:25 bits: 64 dataset: imagenet Best mAP: 0.8879637844857118, current mAP: 0.8879637844857118
2023-11-14 04:51:49.327 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 7/1000 04:51:49 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:53:51.912 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.003862248416921562, center loss: 0.7835146546131, pair loss: 0
2023-11-14 04:53:51.913 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 8/1000 04:53:51 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:55:54.846 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.003397806381519117, center loss: 0.688883765717037, pair loss: 0
2023-11-14 04:55:54.846 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 9/1000 04:55:54 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:57:56.481 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.0030151232129748107, center loss: 0.6109324374701828, pair loss: 0
2023-11-14 05:07:13.591 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 05:07:13.592 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 9/1000 04:55:54 bits: 64 dataset: imagenet Best mAP: 0.8938954867158025, current mAP: 0.8938954867158025
2023-11-14 05:07:13.592 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 10/1000 05:07:13 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:09:16.694 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7395311804378734, center loss: 0.546104128821753, pair loss: 150.3142772912979
2023-11-14 05:09:16.694 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 11/1000 05:09:16 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:11:19.530 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7311705979062062, center loss: 0.47687629784923047, pair loss: 148.67815762758255
