2023-11-14 04:20:51.937 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'imagenet', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [32, 64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': 1000, 'n_class': 100, 'data_path': '../../data/imagenet/', 'data': {'train_set': {'list_path': './data/imagenet/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/imagenet/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/imagenet/database.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_100_64.npy', 'CSQ_center': './CSQcenters/CSQ_100_64.npy', 'remarks': 'Ours', 'save_path': './results/imagenet/Ours', 'save_center': './results/imagenet/Ours/ours_64.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 13000}
2023-11-14 04:38:23.703 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 5/1000 04:38:23 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:40:25.081 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.005202765829915947, center loss: 1.0566939683631063, pair loss: 0
2023-11-14 04:40:25.082 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 6/1000 04:40:25 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:42:28.706 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.004438320504656683, center loss: 0.9009013373870403, pair loss: 0
2023-11-14 04:51:49.326 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 04:51:49.327 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 6/1000 04:40:25 bits: 64 dataset: imagenet Best mAP: 0.8879637844857118, current mAP: 0.8879637844857118
2023-11-14 04:51:49.327 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 7/1000 04:51:49 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:53:51.912 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.003862248416921562, center loss: 0.7835146546131, pair loss: 0
2023-11-14 04:53:51.913 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 8/1000 04:53:51 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:55:54.846 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.003397806381519117, center loss: 0.688883765717037, pair loss: 0
2023-11-14 04:55:54.846 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 9/1000 04:55:54 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 04:57:56.481 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.0030151232129748107, center loss: 0.6109324374701828, pair loss: 0
2023-11-14 05:07:13.591 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 05:07:13.592 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 9/1000 04:55:54 bits: 64 dataset: imagenet Best mAP: 0.8938954867158025, current mAP: 0.8938954867158025
2023-11-14 05:07:13.592 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 10/1000 05:07:13 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:09:16.694 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7395311804378734, center loss: 0.546104128821753, pair loss: 150.3142772912979
2023-11-14 05:09:16.694 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 11/1000 05:09:16 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:11:19.530 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7311705979062062, center loss: 0.47687629784923047, pair loss: 148.67815762758255
2023-11-14 05:11:19.531 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 12/1000 05:11:19 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:13:21.544 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7259919818709878, center loss: 0.4371472430648282, pair loss: 147.66156500577927
2023-11-14 05:22:36.217 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 05:22:36.218 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 12/1000 05:11:19 bits: 64 dataset: imagenet Best mAP: 0.8954784557814288, current mAP: 0.8954784557814288
2023-11-14 05:22:36.218 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 13/1000 05:22:36 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:24:39.819 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7223698873730267, center loss: 0.39728121599182487, pair loss: 146.96265143156052
2023-11-14 05:24:39.819 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 14/1000 05:24:39 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:26:42.663 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7198332004687366, center loss: 0.39056377462111413, pair loss: 146.45196145772934
2023-11-14 05:26:42.663 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 15/1000 05:26:42 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:28:45.244 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7168427247042749, center loss: 0.3460718035348691, pair loss: 145.8864963054657
2023-11-14 05:37:57.865 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 15/1000 05:26:42 bits: 64 dataset: imagenet Best mAP: 0.8954784557814288, current mAP: 0.8950959334241455
2023-11-14 05:37:57.866 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 16/1000 05:37:57 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:40:00.677 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7147513794548371, center loss: 0.33177954133134335, pair loss: 145.4742475748062
2023-11-14 05:40:00.678 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 17/1000 05:40:00 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:42:05.583 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7130869419551363, center loss: 0.3173258032766171, pair loss: 145.14923310279846
2023-11-14 05:42:05.584 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 18/1000 05:42:05 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:44:07.914 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7112864857795191, center loss: 0.2907907045446336, pair loss: 144.80856430530548
2023-11-14 05:53:23.438 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 05:53:23.438 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 18/1000 05:42:05 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8968674443411925
2023-11-14 05:53:23.439 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 19/1000 05:53:23 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:55:25.787 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7101546733402738, center loss: 0.292017764179036, pair loss: 144.5764923095703
2023-11-14 05:55:25.788 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 20/1000 05:55:25 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:57:29.488 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7088883282507167, center loss: 0.2765651702065952, pair loss: 144.3336895108223
2023-11-14 05:57:29.489 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 21/1000 05:57:29 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 05:59:33.398 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7076423352255541, center loss: 0.2555089479428716, pair loss: 144.1006206870079
2023-11-14 06:08:44.815 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 21/1000 05:57:29 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8915964128149173
2023-11-14 06:08:44.816 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 22/1000 06:08:44 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:10:46.813 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7066047434128967, center loss: 0.24010650761192665, pair loss: 143.9044224023819
2023-11-14 06:10:46.814 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 23/1000 06:10:46 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:12:50.067 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7059318949194515, center loss: 0.24088318913709372, pair loss: 143.76643800735474
2023-11-14 06:12:50.067 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 24/1000 06:12:50 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:14:53.790 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7050776689075956, center loss: 0.2315238369628787, pair loss: 143.60159665346146
2023-11-14 06:24:01.933 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 24/1000 06:12:50 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8885275708972477
2023-11-14 06:24:01.934 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 25/1000 06:24:01 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:26:03.328 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7043559551239014, center loss: 0.2173688838374801, pair loss: 143.4685822725296
2023-11-14 06:26:03.329 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 26/1000 06:26:03 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:28:04.787 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7039457407652163, center loss: 0.22182638163212687, pair loss: 143.38048630952835
2023-11-14 06:28:04.788 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 27/1000 06:28:04 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:30:08.569 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7035150662356732, center loss: 0.21562312869355083, pair loss: 143.29887348413467
2023-11-14 06:39:22.775 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 27/1000 06:28:04 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8878809095383989
2023-11-14 06:39:22.776 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 28/1000 06:39:22 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:41:28.234 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7026900397796257, center loss: 0.20275091141229495, pair loss: 143.14351511001587
2023-11-14 06:41:28.234 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 29/1000 06:41:28 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:43:33.589 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.702356724762449, center loss: 0.19821020442759618, pair loss: 143.08009070158005
2023-11-14 06:43:33.590 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 30/1000 06:43:33 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:45:38.025 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7017698667797387, center loss: 0.1914506062748842, pair loss: 142.96718508005142
2023-11-14 06:54:49.886 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 30/1000 06:43:33 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8894632845401993
2023-11-14 06:54:49.887 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 31/1000 06:54:49 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:56:52.661 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7012256556281856, center loss: 0.18274985247990116, pair loss: 142.86490505933762
2023-11-14 06:56:52.662 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 32/1000 06:56:52 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 06:58:56.978 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7011280486396715, center loss: 0.19071588583756238, pair loss: 142.8370503783226
2023-11-14 06:58:56.978 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 33/1000 06:58:56 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:01:00.973 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7006657938746845, center loss: 0.1802325930329971, pair loss: 142.75328880548477
2023-11-14 07:10:11.220 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 33/1000 06:58:56 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.885811296290549
2023-11-14 07:10:11.220 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 34/1000 07:10:11 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:12:13.799 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7005960073541192, center loss: 0.1784719320712611, pair loss: 142.74083304405212
2023-11-14 07:12:13.799 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 35/1000 07:12:13 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:14:17.052 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7005343001847174, center loss: 0.18772645969875157, pair loss: 142.71900302171707
2023-11-14 07:14:17.053 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 36/1000 07:14:17 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:16:21.906 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6999583726420122, center loss: 0.17330660112202168, pair loss: 142.61598271131516
2023-11-14 07:25:34.387 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 36/1000 07:14:17 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8856998834333882
2023-11-14 07:25:34.388 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 37/1000 07:25:34 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:27:39.746 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6999121051208645, center loss: 0.17585133196553215, pair loss: 142.60401940345764
2023-11-14 07:27:39.746 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 38/1000 07:27:39 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:29:44.801 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6993392048513188, center loss: 0.17005262430757284, pair loss: 142.49300479888916
2023-11-14 07:29:44.802 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 39/1000 07:29:44 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:31:50.929 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6991411164110782, center loss: 0.16655850439565256, pair loss: 142.45610851049423
2023-11-14 07:41:00.045 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 39/1000 07:29:44 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8820617973195073
2023-11-14 07:41:00.046 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 40/1000 07:41:00 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:43:03.261 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6988919666584801, center loss: 0.15863782010274008, pair loss: 142.41320741176605
2023-11-14 07:43:03.262 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 41/1000 07:43:03 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:45:06.816 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6989484040760526, center loss: 0.16477949311956763, pair loss: 142.41861444711685
2023-11-14 07:45:06.817 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 42/1000 07:45:06 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:47:10.300 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6989124335494696, center loss: 0.16501396399689838, pair loss: 142.4110570549965
2023-11-14 07:56:17.348 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 42/1000 07:45:06 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8842581430390108
2023-11-14 07:56:17.349 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 43/1000 07:56:17 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 07:58:18.652 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6986671931603375, center loss: 0.1592263146303594, pair loss: 142.3668355345726
2023-11-14 07:58:18.653 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 44/1000 07:58:18 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:00:19.853 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6985369894434424, center loss: 0.15897026337916031, pair loss: 142.3405499458313
2023-11-14 08:00:19.854 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 45/1000 08:00:19 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:02:20.984 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6984666284977221, center loss: 0.16007350228028372, pair loss: 142.32510071992874
2023-11-14 08:11:26.801 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 45/1000 08:00:19 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8803496039137976
2023-11-14 08:11:26.802 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 46/1000 08:11:26 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:13:27.547 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6982157107661752, center loss: 0.15670230297837406, pair loss: 142.2773361802101
2023-11-14 08:13:27.548 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 47/1000 08:13:27 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:15:29.042 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6980564103407019, center loss: 0.1540608934010379, pair loss: 142.24748861789703
2023-11-14 08:15:29.042 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 48/1000 08:15:29 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:17:30.600 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6979608906834733, center loss: 0.1566302149440162, pair loss: 142.225452542305
2023-11-14 08:26:35.489 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 48/1000 08:15:29 bits: 64 dataset: imagenet Best mAP: 0.8968674443411925, current mAP: 0.8802182007992093
2023-11-14 08:26:35.489 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 49/1000 08:26:35 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:28:36.532 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6977335182475108, center loss: 0.15059760020812973, pair loss: 142.18511110544205
2023-11-14 08:28:36.533 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 50/1000 08:28:36 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:30:37.713 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6976204876806221, center loss: 0.15186092245858163, pair loss: 142.1608203649521
2023-11-14 08:30:37.714 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 51/1000 08:30:37 bits: 64 dataset: imagenet loss way: Ours training...
2023-11-14 08:32:39.351 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.6978076269813612, center loss: 0.15738664113450795, pair loss: 142.19345688819885
2023-11-14 08:41:44.428 | INFO     | scripts.train_CUB:train_val:101 - valid mAP: 0.8968674443411925
